🔒 Row ID,Permit #,Permit Type,Permit Description,Project #,Permit Target Date,Permit Submittal Date,Permit Agency Comments 1 Date,Permit Resubmittal 1 Date,Permit Agency Comments 2 Date,Permit Resubmittal 2 Date,Permit Approval Date,Permit Expiration Date,Notes,TargetAlerts/Removal Flag,SubmittalAlerts/Removal Flag,SubmittalAlertsOLD/Submittal Alert Sent Date,AgencyCommentsAlerts/Comments 1 Removal Flag,AgencyCommentsAlerts/Comments 2 Removal Flag,AgencyCommentsAlertsOLD/Agency Comments 1a Sent Date,AgencyCommentsAlertsOLD/Agency Comments 1b Sent Date,AgencyCommentsAlertsOLD/Agency Comments 2a Sent Date,AgencyCommentsAlertsOLD/Agency Comments 2b Sent Date,ExpirationAlerts/Removal Flag,ExpirationAlertsOLD/Expiration Alert Sent Date,RecMetadataPermit/Date Created,RecMetadataPermit/Created By Email,RecMetadataPermit/Date Last Updated,RecMetadataPermit/Last Updated By Email
l.dKZJ7JTKyiqc6k-S7eTg,DOS2024-00150,Site Development Permit,,20231109,,2024-10-22T00:00:00.000Z,,2025-08-15T00:00:00.000Z,,,2025-10-24T16:00:00.000Z,,,,,2024-12-06T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
H9CjVK1gQp2WN0FOAr.F1g,MOV2024-00001,Building Permitting,,20231110,,2024-05-03T12:00:00.000Z,,,,,2024-08-02T00:00:00.000Z,,,,,2024-06-17T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
3bH93e3hQtGNzIvIy7ixHA,LDO2024-00066,Limited Review Development Order,,20231110,,2024-02-20T00:00:00.000Z,2025-02-03T00:00:00.000Z,,,,2025-05-16T00:00:00.000Z,,,,,2024-04-05T00:00:00.000Z,,,2025-02-24T00:00:00.000Z,2025-03-20T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
jqc0TbkZQKWYa8OQ7.52ZA,,DEP Water,,20231202,,,,,,,,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
yUZsluXzTyiewXu1bp4jFA,GEN2024-00185,Miscellaneous Permitting,,20231202,,2024-05-20T00:00:00.000Z,,,,,2024-06-24T00:00:00.000Z,,,,,2024-07-04T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
mqwet-SFT7qOlDu0sp3MQA,,Notice of Intent (NOI),,20231202,,,,,,,2024-08-22T00:00:00.000Z,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
ila3ehtHTNibADW.v.0Y2Q,240325-43019/36-110703-P,SFWMD Water Management Permitting,,20231202,,2024-03-25T00:00:00.000Z,,2024-04-25T00:00:00.000Z,,,2024-05-20T16:00:00.000Z,,,,,2024-05-09T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
npx3GQmaTbueGS3Xz8Eufw,240319-42922/36-10249-W,SFWMD Water Use Permitting,,20231202,,2024-03-19T16:00:00.000Z,,,,,2024-04-01T16:00:00.000Z,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
NtRQ8YSRS.SVzq2MQsvong,DOS2024-00046-M01,Site Development Minor Change,,20231202,,2024-08-29T00:00:00.000Z,,,,,2024-09-18T00:00:00.000Z,,,,,2024-10-13T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
fjVy.uflSo-WLXCzq7TwRg,DOS2024-00046-M02,Site Development Minor Change,,20231202,,2025-01-22T00:00:00.000Z,,,,,2025-01-30T00:00:00.000Z,,,,,2025-03-08T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
BmhnDPMwQgijaiG8uClfow,DOS2024-00046-M03,Site Development Minor Change,,20231202,,2025-04-10T00:00:00.000Z,,,,,2025-05-06T00:00:00.000Z,,,,,2025-05-25T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
cFGI8g7tRAi2zswjABAsGA,DOS2024-00046,Site Development Permit,,20231202,,2024-04-02T00:00:00.000Z,,2024-07-23T00:00:00.000Z,,,2024-08-15T00:00:00.000Z,,,,,2024-05-17T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
VKOOQblqSTiCjJyHA.aGFw,SUR2024-00116 - Voided,Surety Bonding,,20231202,,2024-08-15T00:00:00.000Z,,,,,,,,,Alert Removed,2024-09-29T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
zgkiTAVxRw6MKU3Lm-A3wA,LCU2024-00111,Utility - Fee Quote,,20231202,,2024-09-18T00:00:00.000Z,,,,,2024-11-01T00:00:00.000Z,,,,,2024-11-02T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
5v5hDKJkRwmiaM4ejjUMEw,LCU2024-00111,Utility - New Project,,20231202,,2024-11-08T00:00:00.000Z,,,,,2024-12-09T00:00:00.000Z,,,,,2024-12-23T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
n4gM.xeYTbqNKFziLnnzdQ,VEG2024-00299 (partial),Veg Permit,,20231202,,2024-09-04T00:00:00.000Z,,,,,2024-09-09T16:00:00.000Z,,,,,2024-10-19T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
nclGhOQfS4GuqmwfIqkoZQ,,FDOT Drainage Exemption Permitting,Don't Need,20240103,,,,,,,,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2026-02-02T16:50:26.267Z,Al@qainc.net
NYWKC.JrS9KzrXzaQHUBcg,260112-60626,SFWMD Drainage Permitting,Minor Mod,20240103,,2026-01-12T00:00:00.000Z,2026-02-11T00:00:00.000Z,,,,,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2026-02-11T16:07:46.197Z,Sharon@qainc.net
tInbGLi2S.Gg4nHqROKOjw,,SFWMD Water Use Permitting,Dont Need,20240103,,,,,,,,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2026-02-02T16:50:46.269Z,Al@qainc.net
3oKR7PphS72ea942CcotNQ,SDP25-000023,Site Development Permit,,20240103,,2025-05-08T00:00:00.000Z,2025-07-15T00:00:00.000Z,2026-01-12T00:00:00.000Z,2026-02-18T00:00:00.000Z,,,,,,,2025-06-22T00:00:00.000Z,,,2025-08-05T00:00:00.000Z,2025-08-29T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2026-02-18T13:11:05.950Z,Shelly@qainc.net
zaPetkqLS6-GwWWGM1BoHA,ADD2024-00176,Administrative Deviation,,20240104,,,,,,,,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
GxRqIy2iSgGOJT1mGiPM9Q,240527-44051/36-111089-P,SFWMD Water Management Permitting,,20240104,,2024-05-28T00:00:00.000Z,2024-10-08T00:00:00.000Z,2024-10-31T00:00:00.000Z,,,2024-12-26T00:00:00.000Z,,,,,2024-07-12T00:00:00.000Z,,,2024-10-29T00:00:00.000Z,2024-11-22T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
15tEPN4-S9OivAluolx5-A,DOS2024-00076-M01,Site Development Minor Change,,20240104,,2025-01-02T00:00:00.000Z,2025-03-10T00:00:00.000Z,,,,2025-04-18T00:00:00.000Z,,,,,2025-02-16T00:00:00.000Z,,,2025-03-31T00:00:00.000Z,2025-04-24T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
uczUr0ZkSCCdSQFBE8wFcw,DOS2024-00076-M02,Site Development Minor Change,,20240104,,2025-04-28T00:00:00.000Z,,2025-05-23T00:00:00.000Z,,,2025-07-01T00:00:00.000Z,,,,,2025-06-12T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
MTEEv5xEQaSCuZ89mQY9rA,DOS2024-00076,Site Development Permit,,20240104,,2024-05-28T00:00:00.000Z,,2024-10-18T00:00:00.000Z,,,2024-11-07T00:00:00.000Z,,,,,2024-07-12T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
a.Sw0yQpNT7GRKKff86QbrA,SUR2025-00056,Surety Bonding,,20240104,,2025-05-12T00:00:00.000Z,,,,,2025-05-29T00:00:00.000Z,,,,,2025-06-26T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
Jp4Bfa0qQQWOPGFATwsZkg,,Utility - Fee Quote,,20240104,,2024-12-13T00:00:00.000Z,,,,,2025-01-22T00:00:00.000Z,,,,,2025-01-27T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
YHovnyMkTIu6DqqpdLID4A,LCU2024-00142,Utility - New Project,,20240104,,2025-02-25T00:00:00.000Z,,,,,2025-04-09T00:00:00.000Z,,,,,2025-04-11T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
skFNdZZJTe-BlmMzDMZu3A,N/A,Administrative Deviation,,20240106,,,,,,,,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
w84WghOdR.W0RPPU1Luwow,240328-43072/36-110658-P,SFWMD Water Management Permitting,,20240106,,2024-03-28T00:00:00.000Z,2024-04-10T00:00:00.000Z,2024-04-15T00:00:00.000Z,,,2024-05-14T00:00:00.000Z,2029-05-14T16:00:00.000Z,,,,2024-05-12T00:00:00.000Z,,,2024-05-01T00:00:00.000Z,2024-05-25T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
JozLUZF7QJuiEWUvbUUyRg,SITC-041541-2024,Site Development Minor Change,,20240106,,2025-07-03T00:00:00.000Z,2025-07-18T00:00:00.000Z,2025-07-29T00:00:00.000Z,,,2025-08-08T00:00:00.000Z,,,,,2025-08-17T00:00:00.000Z,,,2025-08-08T00:00:00.000Z,2025-09-01T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
IeL.qjRmS.eO7Xup.oWcOA,SITC-041541-2024,Site Development Permit,,20240106,,2024-03-29T00:00:00.000Z,,2024-06-10T00:00:00.000Z,,,2024-07-05T00:00:00.000Z,2026-03-09T00:00:00.000Z,,,,2024-05-13T00:00:00.000Z,,,,,,,Alert Removed,,2025-09-05T00:00:00.000Z,Al@qainc.net,2026-02-16T16:31:58.237Z,Shelly@qainc.net
kd.QOW8ZQQ-necBYBQNCRg,240521-43988/36-111059-P,SFWMD Water Management Permitting,,20240108,,2024-05-21T00:00:00.000Z,2024-10-31T00:00:00.000Z,2024-11-07T00:00:00.000Z,,,2024-12-19T00:00:00.000Z,,,,,2024-07-05T00:00:00.000Z,,,2024-11-21T00:00:00.000Z,2024-12-15T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
GZW5O8RBTOibNcvtro7-Fg,240625-44478/36-10315-W,SFWMD Water Use Permitting,,20240108,,2024-06-25T16:00:00.000Z,,,,,2024-07-09T16:00:00.000Z,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
2Ky9gOuVRnCcv5stpgJi7w,DOS2024-00085,Site Development Permit,,20240108,,2024-06-13T00:00:00.000Z,2024-07-31T00:00:00.000Z,2024-10-15T00:00:00.000Z,,,2024-11-18T00:00:00.000Z,,,,,2024-07-28T00:00:00.000Z,,,2024-08-21T00:00:00.000Z,2024-09-14T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
fyvjtItzSP-6vTDaILCtTA,,Building Permitting,,20240202B,,,,,,,,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
Hwxzaw-cQRWD9Y-7Q9NPyA,125769-539-DSGP/2,DEP Sewer,,20240203,,2024-12-10T00:00:00.000Z,,,,,2025-01-17T00:00:00.000Z,,,,,2025-01-24T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
5Qr9W80dS5aTWcnugoLaYA,38436-559-DWC/CL,DEP Water,,20240203,,2024-12-10T00:00:00.000Z,,,,,2025-01-09T00:00:00.000Z,,,,,2025-01-24T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
EmR24WHBSXSDRcnzAONGeQ,LDO2024-00176,Limited Review Development Order,,20240203,,2024-04-22T00:00:00.000Z,2024-06-04T00:00:00.000Z,2024-06-12T00:00:00.000Z,,,2024-07-26T00:00:00.000Z,,,,,2024-06-06T00:00:00.000Z,,,2024-06-25T00:00:00.000Z,2024-07-19T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
mY4qv83vRH-WHOEPFhTLdw,PLT2024-00022,Platting Permitting,,20240203,,2024-04-24T00:00:00.000Z,2024-10-01T00:00:00.000Z,2024-12-06T00:00:00.000Z,,,2024-12-10T00:00:00.000Z,,,,,2024-06-08T00:00:00.000Z,,,2024-10-22T00:00:00.000Z,2024-11-15T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
mDMLhwgnSjGUnzjO8vwvmA,240430-43581/36-111091-P,SFWMD Water Management Permitting,,20240203,,2024-04-30T16:00:00.000Z,2024-05-30T16:00:00.000Z,2024-06-12T16:00:00.000Z,,,2024-07-15T16:00:00.000Z,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
Og17tgWiSI6wN.H2B0iZEQ,250808-55742//36-111091-P,SFWMD Drainage Permitting,,20240203,,2025-08-08T00:00:00.000Z,,,,,2025-11-14T17:00:00.000Z,2029-07-12T00:00:00.000Z,,,,2025-09-22T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2026-01-13T19:42:26.025Z,Shelly@qainc.net
w0xi6h5ERjyKiztgYFDZng,SUR2024-00124,Surety Bonding,,20240203,,2024-08-30T00:00:00.000Z,,,,,2024-09-12T00:00:00.000Z,,,,,2024-10-14T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
yQLliBwEQkGPizLmvzF7PQ,,Utility - Fee Quote,,20240203,,2024-09-10T00:00:00.000Z,,,,,2024-11-01T00:00:00.000Z,,,,,2024-10-25T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
rD-R9s1JQji-P9DdX5uNmw,LCU2024-00107,Utility - New Project,,20240203,,2024-11-14T00:00:00.000Z,,,,,2025-01-17T00:00:00.000Z,,,,,2024-12-29T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
rJ8906LVT7qyupbGjGdGiQ,ADV25-0404,Administrative Deviation,,20240303,,2025-03-06T00:00:00.000Z,,,,,2025-04-09T00:00:00.000Z,,,,,2025-04-20T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
4kq3y261SqKjVMVACK1vfA,CPA24-0011,Comp Plan Amendment,,20240303,,2024-11-04T00:00:00.000Z,2024-11-12T00:00:00.000Z,2024-02-05T00:00:00.000Z,,,,,,,,2024-12-19T00:00:00.000Z,,,2025-01-14T00:00:00.000Z,2025-02-07T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-12-11T21:00:59.144Z,Sharon@qainc.net
SrVd12AXS3uNaQqmLnZVHw,,DEP Sewer,,20240303,,2025-06-26T00:00:00.000Z,,,,O,2025-08-25T16:00:00.000Z,,,,,2026-08-10T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-11-13T01:28:27.270Z,Al@qainc.net
TryZ0Z6zTpq.qFd2QvDxzg,,DEP Water,,20240303,,2025-06-26T00:00:00.000Z,,,,,2025-07-30T00:00:00.000Z,,,,,2026-08-10T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-11-13T01:28:16.912Z,Al@qainc.net
X3Eow2P9TVWcJj1tKeDMtg,LOT25-0242,Lot Combo,,20240303,,2025-05-20T00:00:00.000Z,,2025-06-11T16:00:00.000Z,,,2025-06-27T00:00:00.000Z,,,,,2025-07-04T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
03ru7.anSYmp38gpyFXHnA,RZ24-0026 (withdrawn),Rezoning Conventional,Withdrawn,20240303,,2024-11-04T00:00:00.000Z,2024-12-16T00:00:00.000Z,,,,,,,,,2024-12-19T00:00:00.000Z,Alert Removed,,2025-01-06T00:00:00.000Z,2025-01-30T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
Xb.01AS.QyKgRiDIyBK89Q,PUD25-0037,Rezoning Planned Development,,20240303,,2025-03-05T00:00:00.000Z,2025-06-16T00:00:00.000Z,2025-07-31T00:00:00.000Z,2025-08-27T16:00:00.000Z,2025-10-13T16:00:00.000Z,,,,,,2025-04-19T00:00:00.000Z,,,2025-07-07T00:00:00.000Z,2025-07-31T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
8vlLwk5lT8uZ3rCvTjg8eA,241127-47949/36-112170-P,SFWMD Water Management Permitting,,20240303,,2024-11-27T00:00:00.000Z,2025-04-03T00:00:00.000Z,2025-05-06T00:00:00.000Z,,,2025-07-10T00:00:00.000Z,,,,,2025-01-11T00:00:00.000Z,,,2025-04-24T00:00:00.000Z,2025-05-18T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
NieKiWG6RtuDdd9GkekQTg,36-06584-W,SFWMD Water Use Permitting,,20240303,,,,,,Se,2018-06-08T16:00:00.000Z,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
G.Ci044VR8eQwbzCPPSK.g,SITC-048650-2024,Site Development Permit,,20240303,,2024-11-27T00:00:00.000Z,2025-05-12T00:00:00.000Z,2025-05-22T00:00:00.000Z,,,2025-07-10T00:00:00.000Z,,,,,2025-01-11T00:00:00.000Z,,,2025-06-02T00:00:00.000Z,2025-06-26T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
oMKgX4HlSWi-S8.zKuP4lA,SITC-055691-2025,Site Development Permit,,20240303,,2025-08-11T00:00:00.000Z,2025-09-30T16:00:00.000Z,2025-10-21T16:00:00.000Z,,,2025-11-06T17:00:00.000Z,,,,,2025-09-25T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
BWBeyUwiTXylDBuirzghUQ,2024-D-192-00048,FDOT Drainage Permit,,20240304,2024-09-04T00:00:00.000Z,,2024-09-19T00:00:00.000Z,2024-11-20T00:00:00.000Z,2026-01-23T00:00:00.000Z,,,,,Alert Removed,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2026-01-26T12:45:22.475Z,Shelly@qainc.net
osLwn9v1TcevQqOk-S1baA,,Rezoning Conventional,,20240304,,,,,,,,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
ZfuoOKmiRlqiuif.Pg9-Fw,240807-45095/36-111359-P,SFWMD Water Management Permitting,,20240304,,2024-08-07T00:00:00.000Z,2024-12-19T00:00:00.000Z,2025-01-27T00:00:00.000Z,,,2025-03-25T00:00:00.000Z,,,,,2024-09-21T00:00:00.000Z,,,2025-01-09T00:00:00.000Z,2025-02-02T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
YEt5l27KRP-APMUXfVo5pA,240807-45095/36-111705-W,SFWMD Water Use Permitting,,20240304,,2024-09-20T00:00:00.000Z,,,,,2024-10-07T00:00:00.000Z,,,,,2024-11-04T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
bL.4Kfd3TGapRZ6qISk0vw,SITC-045936-2024,Site Development Permit,,20240304,,2024-08-26T00:00:00.000Z,2025-03-26T00:00:00.000Z,,2025-11-19T00:00:00.000Z,,,,,,,2024-10-10T00:00:00.000Z,,,2025-04-16T00:00:00.000Z,2025-05-10T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2026-01-12T18:57:58.401Z,Shelly@qainc.net
GLTYs4auShyb36eSVRVktA,ADD2024-00212,Administrative Deviation,,20240305,,2024-11-13T00:00:00.000Z,2025-01-10T17:00:00.000Z,2025-01-31T17:00:00.000Z,,,2025-02-26T00:00:00.000Z,,,,,2024-12-28T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
Iguusb9LRGS.cczB5ZQWsg,,DEP Water,,20240305,,2025-07-21T00:00:00.000Z,,,,,2025-08-18T00:00:00.000Z,,,,,2025-09-04T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
j8xNCxfJTsO5M0TzyHS6Vg,2024-A-192-00030,FDOT Access Permitting,,20240305,,2024-07-29T00:00:00.000Z,,2024-11-18T00:00:00.000Z,2024-12-10T00:00:00.000Z,2026-02-11T00:00:00.000Z,2026-02-19T00:00:00.000Z,,,,Alert Removed,2024-09-12T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2026-02-19T16:04:57.106Z,Shelly@qainc.net
c9jBsNPCRla9kYPoB5ejOg,2024-D-192-00037,FDOT Drainage Permit,,20240305,,2024-07-29T16:00:00.000Z,,,,,2024-11-20T17:00:00.000Z,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
Ea3ujShyRG2zD9htHP-mQA,2025-H-192-00371,FDOT Utility Permitting,,20240305,,2025-10-20T00:00:00.000Z,2025-10-29T00:00:00.000Z,,,,2026-02-06T00:00:00.000Z,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2026-02-09T13:35:35.220Z,Shelly@qainc.net
1gHcl1FRRX6Jl-wWdqAg-A,240729-44948/36-111407-P,SFWMD Water Management Permitting,,20240305,,2024-07-29T00:00:00.000Z,2024-08-28T00:00:00.000Z,2024-09-12T00:00:00.000Z,,,2025-11-14T00:00:00.000Z,,,,,2024-09-12T00:00:00.000Z,,,2024-09-18T00:00:00.000Z,2024-10-12T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
o45EsrB2QQeCnplBM44YBw,DOS2024-00118,Site Development Permit,,20240305,,2024-08-14T00:00:00.000Z,,2025-03-20T00:00:00.000Z,,,2025-04-22T00:00:00.000Z,,,,,2024-09-28T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
BbtAk5ZOQCy.3XIMIp0A4Q,,Utility - Fee Quote,,20240305,,2025-05-01T00:00:00.000Z,,,,,2025-06-17T00:00:00.000Z,,,,,2025-06-15T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
C-COV9NLQ.KVzw.bSM3H3Q,LCU2025-00041,Utility - New Project,,20240305,,2025-06-25T00:00:00.000Z,,,,,2025-07-18T00:00:00.000Z,,,,,2025-08-09T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
XwtKw3nPQv-53QWXAev21Q,,SFWMD Water Management Permitting,,20240310,,,,,,,,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
db6d4K47QJ2ZjD8oYWHPJg,,Site Development Permit,,20240310,,,,,,,,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
dE2dh6PdTQ6wx6cwN6hrfw,SDP24-000035,Site Development Permit,,20240313,,2024-07-29T00:00:00.000Z,2025-03-27T00:00:00.000Z,,,,,,,,,2024-09-12T00:00:00.000Z,Alert Removed,,2025-04-17T00:00:00.000Z,2025-05-11T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
8iorMhKzSX-mIstkFK2log,VAC24-000012,Vacation Permitting,,20240313,,2024-09-18T00:00:00.000Z,2025-05-07T00:00:00.000Z,2025-05-14T00:00:00.000Z,,,2025-08-18T00:00:00.000Z,,,,,2024-11-02T00:00:00.000Z,,,2025-05-28T00:00:00.000Z,2025-06-21T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
ddC8cOC.Qku1T-4yKboPEQ,250527-53327,SFWMD Drainage Permitting,,20240404,,2025-05-27T00:00:00.000Z,,2025-07-09T00:00:00.000Z,,,2025-09-02T00:00:00.000Z,2030-09-02T00:00:00.000Z,,,,2025-07-11T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2026-01-13T19:31:30.339Z,Shelly@qainc.net
